id,year,date,descr,class,number,round,gender,weight,junior,adaptive,coxed,final,time_500m,time_1000m,time_1500m,time_2000m
1400,2011,2011-09-03,"WCH Bled, Slovenia",LM2x,250,"SA/B 2",men,light,senior,FALSE,coxless,heat,92.51,187.54,283.94,382.28
1401,2011,2011-09-03,"WCH Bled, Slovenia",LM2x,250,"SA/B 2",men,light,senior,FALSE,coxless,heat,94.92,193.06,291.27,415.21
1402,2011,2011-09-02,"WCH Bled, Slovenia",LM2x,225,"SC/D 1",men,light,senior,FALSE,coxless,heat,95.86,198.41,303.6,414.02
1403,2011,2011-09-02,"WCH Bled, Slovenia",LM2x,225,"SC/D 1",men,light,senior,FALSE,coxless,heat,95.25,195.95,297.68,396.87
1404,2011,2011-09-02,"WCH Bled, Slovenia",LM2x,225,"SC/D 1",men,light,senior,FALSE,coxless,heat,95,195.51,297.09,396.02
1405,2011,2011-09-02,"WCH Bled, Slovenia",LM2x,225,"SC/D 1",men,light,senior,FALSE,coxless,heat,94.46,194.66,296.74,395.25
1406,2011,2011-09-02,"WCH Bled, Slovenia",LM2x,225,"SC/D 1",men,light,senior,FALSE,coxless,heat,96.44,195.12,296.46,395.95
1407,2011,2011-09-02,"WCH Bled, Slovenia",LM2x,225,"SC/D 1",men,light,senior,FALSE,coxless,heat,95.61,194.36,296.12,403.46
1408,2011,2011-09-02,"WCH Bled, Slovenia",LM2x,226,"SC/D 2",men,light,senior,FALSE,coxless,heat,96.01,198.82,304.08,409.05
1409,2011,2011-09-02,"WCH Bled, Slovenia",LM2x,226,"SC/D 2",men,light,senior,FALSE,coxless,heat,95.39,198.3,308.72,417.87
1410,2011,2011-09-02,"WCH Bled, Slovenia",LM2x,226,"SC/D 2",men,light,senior,FALSE,coxless,heat,94.99,195.52,297.26,401.18
1411,2011,2011-09-02,"WCH Bled, Slovenia",LM2x,226,"SC/D 2",men,light,senior,FALSE,coxless,heat,97.05,196.8,299.44,403.05
1412,2011,2011-09-02,"WCH Bled, Slovenia",LM2x,226,"SC/D 2",men,light,senior,FALSE,coxless,heat,94.51,195.23,298.91,403.62
1413,2011,2011-09-02,"WCH Bled, Slovenia",LM2x,226,"SC/D 2",men,light,senior,FALSE,coxless,heat,96.41,197.28,300.97,408.08
1414,2011,2011-09-01,"WCH Bled, Slovenia",LM2x,189,"SE/F 1",men,light,senior,FALSE,coxless,final,100.3,206.9,315.34,417.40
1415,2011,2011-09-01,"WCH Bled, Slovenia",LM2x,189,"SE/F 1",men,light,senior,FALSE,coxless,final,103.61,211.88,319.17,417.5
1416,2011,2011-09-01,"WCH Bled, Slovenia",LM2x,189,"SE/F 1",men,light,senior,FALSE,coxless,final,104.66,214.59,322.59,426.88
1417,2011,2011-09-01,"WCH Bled, Slovenia",LM2x,189,"SE/F 1",men,light,senior,FALSE,coxless,final,105.69,216.37,324.91,428.84
1418,2011,2011-09-01,"WCH Bled, Slovenia",LM2x,190,"SE/F 2",men,light,senior,FALSE,coxless,final,102.8,209.44,317.82,421.96
1419,2011,2011-09-01,"WCH Bled, Slovenia",LM2x,190,"SE/F 2",men,light,senior,FALSE,coxless,final,101.7,209.7,320.02,426.97
1420,2011,2011-09-01,"WCH Bled, Slovenia",LM2x,190,"SE/F 2",men,light,senior,FALSE,coxless,final,103.14,209.16,316.14,419.74
1421,2011,2011-09-01,"WCH Bled, Slovenia",LM2x,190,"SE/F 2",men,light,senior,FALSE,coxless,final,109.35,221.87,335.24,445.69
1422,2011,2011-08-31,"WCH Bled, Slovenia",LM2x,141,Q2,men,light,senior,FALSE,coxless,heat,92.91,191.78,291.41,388.34
1423,2011,2011-08-31,"WCH Bled, Slovenia",LM2x,141,Q2,men,light,senior,FALSE,coxless,heat,92.04,189.85,289.91,393.32
1424,2011,2011-08-31,"WCH Bled, Slovenia",LM2x,141,Q2,men,light,senior,FALSE,coxless,heat,90.99,185.72,281.48,386.19
1425,2011,2011-08-31,"WCH Bled, Slovenia",LM2x,141,Q2,men,light,senior,FALSE,coxless,heat,91.32,186.26,281.87,378.64
1426,2011,2011-08-31,"WCH Bled, Slovenia",LM2x,141,Q2,men,light,senior,FALSE,coxless,heat,95.98,197.32,300.57,404.14
1427,2011,2011-08-31,"WCH Bled, Slovenia",LM2x,141,Q2,men,light,senior,FALSE,coxless,heat,93.94,195.34,298.91,401.66
1428,2011,2011-08-31,"WCH Bled, Slovenia",LM2x,142,Q3,men,light,senior,FALSE,coxless,heat,97.1,196.88,297.9,398.22
1429,2011,2011-08-31,"WCH Bled, Slovenia",LM2x,142,Q3,men,light,senior,FALSE,coxless,heat,97.58,195.70,296.16,391.88
1430,2011,2011-08-31,"WCH Bled, Slovenia",LM2x,142,Q3,men,light,senior,FALSE,coxless,heat,92.54,188.13,286.9,384.26
1431,2011,2011-08-31,"WCH Bled, Slovenia",LM2x,142,Q3,men,light,senior,FALSE,coxless,heat,93.29,189.2,287.59,384.65
1432,2011,2011-08-31,"WCH Bled, Slovenia",LM2x,142,Q3,men,light,senior,FALSE,coxless,heat,92.88,187.66,286.55,385.06
1433,2011,2011-08-31,"WCH Bled, Slovenia",LM2x,142,Q3,men,light,senior,FALSE,coxless,heat,95.08,193.25,292.90,391.56
1434,2011,2011-08-31,"WCH Bled, Slovenia",LM2x,143,Q4,men,light,senior,FALSE,coxless,heat,94.46,194.75,297.24,399.71
1435,2011,2011-08-31,"WCH Bled, Slovenia",LM2x,143,Q4,men,light,senior,FALSE,coxless,heat,94.7,191.38,290.03,386.53
1436,2011,2011-08-31,"WCH Bled, Slovenia",LM2x,143,Q4,men,light,senior,FALSE,coxless,heat,95.26,191.15,288.35,385.57
1437,2011,2011-08-31,"WCH Bled, Slovenia",LM2x,143,Q4,men,light,senior,FALSE,coxless,heat,93.96,189.65,287.34,384.7
1438,2011,2011-08-31,"WCH Bled, Slovenia",LM2x,143,Q4,men,light,senior,FALSE,coxless,heat,96.59,193.17,291.92,390.53
1439,2011,2011-08-31,"WCH Bled, Slovenia",LM2x,143,Q4,men,light,senior,FALSE,coxless,heat,96.89,194.43,295.36,394.02
1440,2011,2011-08-29,"WCH Bled, Slovenia",LM2x,91,R1,men,light,senior,FALSE,coxless,heat,101.22,205.41,314.63,425.96
1441,2011,2011-08-29,"WCH Bled, Slovenia",LM2x,91,R1,men,light,senior,FALSE,coxless,heat,95.29,191.70,291.38,390.95
1442,2011,2011-08-29,"WCH Bled, Slovenia",LM2x,91,R1,men,light,senior,FALSE,coxless,heat,95.88,193.7,295.04,394.7
1443,2011,2011-08-29,"WCH Bled, Slovenia",LM2x,91,R1,men,light,senior,FALSE,coxless,heat,96.63,192.46,293.87,393.51
1444,2011,2011-08-29,"WCH Bled, Slovenia",LM2x,91,R1,men,light,senior,FALSE,coxless,heat,,,,
1445,2011,2011-08-29,"WCH Bled, Slovenia",LM2x,92,R2,men,light,senior,FALSE,coxless,heat,94.23,196.31,300.15,405.54
1446,2011,2011-08-29,"WCH Bled, Slovenia",LM2x,92,R2,men,light,senior,FALSE,coxless,heat,93.76,192.08,293.45,393.65
1447,2011,2011-08-29,"WCH Bled, Slovenia",LM2x,92,R2,men,light,senior,FALSE,coxless,heat,95.06,193.18,292.35,391.01
1448,2011,2011-08-29,"WCH Bled, Slovenia",LM2x,92,R2,men,light,senior,FALSE,coxless,heat,94.46,191.6,291.38,389.64
1449,2011,2011-08-29,"WCH Bled, Slovenia",LM2x,92,R2,men,light,senior,FALSE,coxless,heat,100.57,202.57,307.4,408.75
1450,2011,2011-08-29,"WCH Bled, Slovenia",LM2x,93,R3,men,light,senior,FALSE,coxless,heat,95.16,195.55,294.26,390.76
1451,2011,2011-08-29,"WCH Bled, Slovenia",LM2x,93,R3,men,light,senior,FALSE,coxless,heat,97.16,198.82,302.5,402.7
1452,2011,2011-08-29,"WCH Bled, Slovenia",LM2x,93,R3,men,light,senior,FALSE,coxless,heat,96.29,195.12,292.37,388.32
1453,2011,2011-08-29,"WCH Bled, Slovenia",LM2x,93,R3,men,light,senior,FALSE,coxless,heat,94.93,193.83,293.97,393.95
1454,2011,2011-08-29,"WCH Bled, Slovenia",LM2x,93,R3,men,light,senior,FALSE,coxless,heat,95.66,195.97,296.6,392.96
1455,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,49,H1,men,light,senior,FALSE,coxless,heat,97.16,197.93,301.97,402.74
1456,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,49,H1,men,light,senior,FALSE,coxless,heat,95.76,193.86,293.94,394.32
1457,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,49,H1,men,light,senior,FALSE,coxless,heat,93.96,190.91,288.8,389.46
1458,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,49,H1,men,light,senior,FALSE,coxless,heat,99.05,198.48,295.32,396.57
1459,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,49,H1,men,light,senior,FALSE,coxless,heat,93.13,188.98,283.37,384.25
1460,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,49,H1,men,light,senior,FALSE,coxless,heat,96.91,196.83,298.64,400.04
1461,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,50,H2,men,light,senior,FALSE,coxless,heat,94.17,192.23,293.65,390.92
1462,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,50,H2,men,light,senior,FALSE,coxless,heat,92.86,190.26,290.69,389.55
1463,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,50,H2,men,light,senior,FALSE,coxless,heat,92.21,187.54,283.97,377.65
1464,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,50,H2,men,light,senior,FALSE,coxless,heat,90.69,186.59,283.59,377.22
1465,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,50,H2,men,light,senior,FALSE,coxless,heat,90.95,191.70,292.62,395.41
1466,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,50,H2,men,light,senior,FALSE,coxless,heat,89.72,185.14,280.74,376.26
1467,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,51,H3,men,light,senior,FALSE,coxless,heat,93.6,190.20,291.61,395.8
1468,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,51,H3,men,light,senior,FALSE,coxless,heat,93.3,189.9,288.37,386.25
1469,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,51,H3,men,light,senior,FALSE,coxless,heat,91.32,184.91,281.71,381.94
1470,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,51,H3,men,light,senior,FALSE,coxless,heat,95.74,195.96,298.1,402.5
1471,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,51,H3,men,light,senior,FALSE,coxless,heat,94.88,192.36,290.91,387.8
1472,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,51,H3,men,light,senior,FALSE,coxless,heat,98,200.20,308.15,416.4
1473,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,52,H4,men,light,senior,FALSE,coxless,heat,93.83,189.65,287.67,381.71
1474,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,52,H4,men,light,senior,FALSE,coxless,heat,93.14,190.17,287.94,383.47
1475,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,52,H4,men,light,senior,FALSE,coxless,heat,93.45,191.28,289.62,386.53
1476,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,52,H4,men,light,senior,FALSE,coxless,heat,,,,
1477,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,52,H4,men,light,senior,FALSE,coxless,heat,96.66,193.59,293.12,392.98
1478,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,52,H4,men,light,senior,FALSE,coxless,heat,92.57,189.17,286.82,384.06
1479,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,53,H5,men,light,senior,FALSE,coxless,heat,91.47,184.3,279.07,376.76
1480,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,53,H5,men,light,senior,FALSE,coxless,heat,90.85,184.02,279.7,377.82
1481,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,53,H5,men,light,senior,FALSE,coxless,heat,95.7,194.58,296.74,400.75
1482,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,53,H5,men,light,senior,FALSE,coxless,heat,94.69,191.99,291.28,391.34
1483,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,53,H5,men,light,senior,FALSE,coxless,heat,93.33,188.46,287.75,385.82
1484,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,54,H6,men,light,senior,FALSE,coxless,heat,92.99,190.36,288.67,389.46
1485,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,54,H6,men,light,senior,FALSE,coxless,heat,99.05,203.9,313.03,421.42
1486,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,54,H6,men,light,senior,FALSE,coxless,heat,91.63,186.08,282.65,381.67
1487,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,54,H6,men,light,senior,FALSE,coxless,heat,95.11,191.67,287.33,382.94
1488,2011,2011-08-28,"WCH Bled, Slovenia",LM2x,54,H6,men,light,senior,FALSE,coxless,heat,92.29,186.76,281.90,378.07
1489,2011,2011-09-02,"WCH Bled, Slovenia",LM4-,219,FA,men,light,senior,FALSE,coxless,final,88.58,179.25,271.22,358.18
1490,2011,2011-09-02,"WCH Bled, Slovenia",LM4-,219,FA,men,light,senior,FALSE,coxless,final,89.05,178.70,268.25,355.1
1491,2011,2011-09-02,"WCH Bled, Slovenia",LM4-,219,FA,men,light,senior,FALSE,coxless,final,88.34,178.36,269.12,356.33
1492,2011,2011-09-02,"WCH Bled, Slovenia",LM4-,219,FA,men,light,senior,FALSE,coxless,final,89.66,179.55,270.41,357.33
1493,2011,2011-09-02,"WCH Bled, Slovenia",LM4-,219,FA,men,light,senior,FALSE,coxless,final,88.83,179.79,273.22,364.65
1494,2011,2011-09-02,"WCH Bled, Slovenia",LM4-,219,FA,men,light,senior,FALSE,coxless,final,87.91,178.98,270.89,358.02
1495,2011,2011-09-02,"WCH Bled, Slovenia",LM4-,204,FB,men,light,senior,FALSE,coxless,final,88.81,181.68,276.07,363.22
1496,2011,2011-09-02,"WCH Bled, Slovenia",LM4-,204,FB,men,light,senior,FALSE,coxless,final,88.36,179.98,273.05,362.97
1497,2011,2011-09-02,"WCH Bled, Slovenia",LM4-,204,FB,men,light,senior,FALSE,coxless,final,90.6,182.19,274.07,362.08
1498,2011,2011-09-02,"WCH Bled, Slovenia",LM4-,204,FB,men,light,senior,FALSE,coxless,final,89.93,182.57,275.8,363.01
1499,2011,2011-09-02,"WCH Bled, Slovenia",LM4-,204,FB,men,light,senior,FALSE,coxless,final,89.3,180.86,273.68,362.54
1500,2011,2011-09-02,"WCH Bled, Slovenia",LM4-,204,FB,men,light,senior,FALSE,coxless,final,89.06,181.37,274.48,363.82
1501,2011,2011-09-02,"WCH Bled, Slovenia",LM4-,235,FC,men,light,senior,FALSE,coxless,final,92.11,188.58,285.14,378.35
1502,2011,2011-09-02,"WCH Bled, Slovenia",LM4-,235,FC,men,light,senior,FALSE,coxless,final,95.45,193.15,290.61,391.28
1503,2011,2011-09-02,"WCH Bled, Slovenia",LM4-,235,FC,men,light,senior,FALSE,coxless,final,92.84,188.01,284.07,377.5
1504,2011,2011-09-02,"WCH Bled, Slovenia",LM4-,235,FC,men,light,senior,FALSE,coxless,final,92.59,188.29,283.74,375.21
1505,2011,2011-09-02,"WCH Bled, Slovenia",LM4-,235,FC,men,light,senior,FALSE,coxless,final,94.71,190.54,286.76,379.15
1506,2011,2011-09-02,"WCH Bled, Slovenia",LM4-,235,FC,men,light,senior,FALSE,coxless,final,93.35,189.5,288.35,385.72
1507,2011,2011-09-02,"WCH Bled, Slovenia",LM4-,231,FD,men,light,senior,FALSE,coxless,final,92.49,189.26,286.91,382.01
1508,2011,2011-09-02,"WCH Bled, Slovenia",LM4-,231,FD,men,light,senior,FALSE,coxless,final,92.01,188.18,285.15,381.6
1509,2011,2011-09-02,"WCH Bled, Slovenia",LM4-,231,FD,men,light,senior,FALSE,coxless,final,91.17,187.05,284.05,378.34
1510,2011,2011-09-02,"WCH Bled, Slovenia",LM4-,231,FD,men,light,senior,FALSE,coxless,final,91.45,187.58,283.77,378.48
1511,2011,2011-09-02,"WCH Bled, Slovenia",LM4-,231,FD,men,light,senior,FALSE,coxless,final,93.28,189.68,288.25,387.71
1512,2011,2011-09-01,"WCH Bled, Slovenia",LM4-,181,"SA/B 1",men,light,senior,FALSE,coxless,heat,88.41,180.4,272,364.64
1513,2011,2011-09-01,"WCH Bled, Slovenia",LM4-,181,"SA/B 1",men,light,senior,FALSE,coxless,heat,88.9,181.15,273.08,373.41
1514,2011,2011-09-01,"WCH Bled, Slovenia",LM4-,181,"SA/B 1",men,light,senior,FALSE,coxless,heat,87.7,178.03,267.67,357.12
1515,2011,2011-09-01,"WCH Bled, Slovenia",LM4-,181,"SA/B 1",men,light,senior,FALSE,coxless,heat,90.05,179.93,270.13,360.21
1516,2011,2011-09-01,"WCH Bled, Slovenia",LM4-,181,"SA/B 1",men,light,senior,FALSE,coxless,heat,88,177.7,267.97,358.35
1517,2011,2011-09-01,"WCH Bled, Slovenia",LM4-,181,"SA/B 1",men,light,senior,FALSE,coxless,heat,89.47,180.83,272.62,363.83
1518,2011,2011-09-01,"WCH Bled, Slovenia",LM4-,182,"SA/B 2",men,light,senior,FALSE,coxless,heat,88.84,179.87,271.07,363.57
1519,2011,2011-09-01,"WCH Bled, Slovenia",LM4-,182,"SA/B 2",men,light,senior,FALSE,coxless,heat,90.17,181.46,271.86,359.98
1520,2011,2011-09-01,"WCH Bled, Slovenia",LM4-,182,"SA/B 2",men,light,senior,FALSE,coxless,heat,88.17,178.60,269.45,357.84
1521,2011,2011-09-01,"WCH Bled, Slovenia",LM4-,182,"SA/B 2",men,light,senior,FALSE,coxless,heat,89.14,180.83,271.55,359.91
1522,2011,2011-09-01,"WCH Bled, Slovenia",LM4-,182,"SA/B 2",men,light,senior,FALSE,coxless,heat,88.51,179.28,270.36,359.15
1523,2011,2011-09-01,"WCH Bled, Slovenia",LM4-,182,"SA/B 2",men,light,senior,FALSE,coxless,heat,89.53,182.43,273.98,372.27
1524,2011,2011-08-31,"WCH Bled, Slovenia",LM4-,156,"SC/D 1",men,light,senior,FALSE,coxless,heat,92.36,184.70,376.11,
1525,2011,2011-08-31,"WCH Bled, Slovenia",LM4-,156,"SC/D 1",men,light,senior,FALSE,coxless,heat,89.69,181.5,370.44,
1526,2011,2011-08-31,"WCH Bled, Slovenia",LM4-,156,"SC/D 1",men,light,senior,FALSE,coxless,heat,,,,
1527,2011,2011-08-31,"WCH Bled, Slovenia",LM4-,156,"SC/D 1",men,light,senior,FALSE,coxless,heat,90.59,180.29,367.58,
1528,2011,2011-08-31,"WCH Bled, Slovenia",LM4-,156,"SC/D 1",men,light,senior,FALSE,coxless,heat,92.05,183.14,370.1,
1529,2011,2011-08-31,"WCH Bled, Slovenia",LM4-,156,"SC/D 1",men,light,senior,FALSE,coxless,heat,90.33,181.99,371.44,
1530,2011,2011-08-31,"WCH Bled, Slovenia",LM4-,157,"SC/D 2",men,light,senior,FALSE,coxless,heat,89.92,181.72,276.28,370.27
1531,2011,2011-08-31,"WCH Bled, Slovenia",LM4-,157,"SC/D 2",men,light,senior,FALSE,coxless,heat,90.99,180.06,271.66,363.64
1532,2011,2011-08-31,"WCH Bled, Slovenia",LM4-,157,"SC/D 2",men,light,senior,FALSE,coxless,heat,89.5,181.09,274.25,365.82
1533,2011,2011-08-31,"WCH Bled, Slovenia",LM4-,157,"SC/D 2",men,light,senior,FALSE,coxless,heat,87.56,178.36,270.76,362.08
1534,2011,2011-08-31,"WCH Bled, Slovenia",LM4-,157,"SC/D 2",men,light,senior,FALSE,coxless,heat,90.42,180.35,272.72,364.06
1535,2011,2011-08-31,"WCH Bled, Slovenia",LM4-,157,"SC/D 2",men,light,senior,FALSE,coxless,heat,91.98,183.07,275.94,370.16
1536,2011,2011-08-30,"WCH Bled, Slovenia",LM4-,107,R1,men,light,senior,FALSE,coxless,heat,87.52,178.48,271.12,369.16
1537,2011,2011-08-30,"WCH Bled, Slovenia",LM4-,107,R1,men,light,senior,FALSE,coxless,heat,86.02,175.81,266.56,356.67
1538,2011,2011-08-30,"WCH Bled, Slovenia",LM4-,107,R1,men,light,senior,FALSE,coxless,heat,86.32,175.07,265.38,355.11
1539,2011,2011-08-30,"WCH Bled, Slovenia",LM4-,107,R1,men,light,senior,FALSE,coxless,heat,88.56,178.26,267.45,354.90
1540,2011,2011-08-30,"WCH Bled, Slovenia",LM4-,107,R1,men,light,senior,FALSE,coxless,heat,88.24,181.1,276.06,374.53
1541,2011,2011-08-30,"WCH Bled, Slovenia",LM4-,108,R2,men,light,senior,FALSE,coxless,heat,88.21,179.36,274.11,367.97
1542,2011,2011-08-30,"WCH Bled, Slovenia",LM4-,108,R2,men,light,senior,FALSE,coxless,heat,86.98,176.51,266.63,354.53
1543,2011,2011-08-30,"WCH Bled, Slovenia",LM4-,108,R2,men,light,senior,FALSE,coxless,heat,86.16,174.91,264.92,353.71
1544,2011,2011-08-30,"WCH Bled, Slovenia",LM4-,108,R2,men,light,senior,FALSE,coxless,heat,87.24,177.01,267.37,355.06
1545,2011,2011-08-30,"WCH Bled, Slovenia",LM4-,108,R2,men,light,senior,FALSE,coxless,heat,87.6,179.68,274.35,370.27
1546,2011,2011-08-30,"WCH Bled, Slovenia",LM4-,109,R3,men,light,senior,FALSE,coxless,heat,89.11,181.05,272.11,361.45
1547,2011,2011-08-30,"WCH Bled, Slovenia",LM4-,109,R3,men,light,senior,FALSE,coxless,heat,91.94,185.88,281.34,375.74
1548,2011,2011-08-30,"WCH Bled, Slovenia",LM4-,109,R3,men,light,senior,FALSE,coxless,heat,86.69,174.76,262.94,354.34
1549,2011,2011-08-30,"WCH Bled, Slovenia",LM4-,109,R3,men,light,senior,FALSE,coxless,heat,87.39,177.10,268.36,359.71
1550,2011,2011-08-30,"WCH Bled, Slovenia",LM4-,109,R3,men,light,senior,FALSE,coxless,heat,89.52,180.55,271.8,363.72
1551,2011,2011-08-30,"WCH Bled, Slovenia",LM4-,110,R4,men,light,senior,FALSE,coxless,heat,87.77,177.76,268.51,357.75
1552,2011,2011-08-30,"WCH Bled, Slovenia",LM4-,110,R4,men,light,senior,FALSE,coxless,heat,87.42,177.3,267.85,357.39
1553,2011,2011-08-30,"WCH Bled, Slovenia",LM4-,110,R4,men,light,senior,FALSE,coxless,heat,87.13,176.88,267.32,356.08
1554,2011,2011-08-30,"WCH Bled, Slovenia",LM4-,110,R4,men,light,senior,FALSE,coxless,heat,89.42,179.78,270.21,358.2
1555,2011,2011-08-30,"WCH Bled, Slovenia",LM4-,110,R4,men,light,senior,FALSE,coxless,heat,89.09,182.67,278.25,375.07
1556,2011,2011-08-28,"WCH Bled, Slovenia",LM4-,8,H1,men,light,senior,FALSE,coxless,heat,88.02,179.35,271.41,362.44
1557,2011,2011-08-28,"WCH Bled, Slovenia",LM4-,8,H1,men,light,senior,FALSE,coxless,heat,87.64,178.47,270.68,361.71
1558,2011,2011-08-28,"WCH Bled, Slovenia",LM4-,8,H1,men,light,senior,FALSE,coxless,heat,90.03,182.69,275.8,368.96
1559,2011,2011-08-28,"WCH Bled, Slovenia",LM4-,8,H1,men,light,senior,FALSE,coxless,heat,89.55,182.44,276.66,370.1
1560,2011,2011-08-28,"WCH Bled, Slovenia",LM4-,8,H1,men,light,senior,FALSE,coxless,heat,91.14,184.66,281.68,379
1561,2011,2011-08-28,"WCH Bled, Slovenia",LM4-,8,H1,men,light,senior,FALSE,coxless,heat,88.4,178.76,268.37,359.58
1562,2011,2011-08-28,"WCH Bled, Slovenia",LM4-,9,H2,men,light,senior,FALSE,coxless,heat,91.27,183.3,275.71,369.02
1563,2011,2011-08-28,"WCH Bled, Slovenia",LM4-,9,H2,men,light,senior,FALSE,coxless,heat,89.93,179.67,270.78,359.04
1564,2011,2011-08-28,"WCH Bled, Slovenia",LM4-,9,H2,men,light,senior,FALSE,coxless,heat,90.76,179.13,270.04,357.98
1565,2011,2011-08-28,"WCH Bled, Slovenia",LM4-,9,H2,men,light,senior,FALSE,coxless,heat,89.03,180.48,273.38,366.53
1566,2011,2011-08-28,"WCH Bled, Slovenia",LM4-,9,H2,men,light,senior,FALSE,coxless,heat,91.82,183.60,277.52,371.2
1567,2011,2011-08-28,"WCH Bled, Slovenia",LM4-,9,H2,men,light,senior,FALSE,coxless,heat,92.13,186.23,282.76,377.86
1568,2011,2011-08-28,"WCH Bled, Slovenia",LM4-,10,H3,men,light,senior,FALSE,coxless,heat,86.92,178.96,270.28,360.39
1569,2011,2011-08-28,"WCH Bled, Slovenia",LM4-,10,H3,men,light,senior,FALSE,coxless,heat,88.97,181.94,276.7,375.34
1570,2011,2011-08-28,"WCH Bled, Slovenia",LM4-,10,H3,men,light,senior,FALSE,coxless,heat,90.42,182.58,274.34,367.22
1571,2011,2011-08-28,"WCH Bled, Slovenia",LM4-,10,H3,men,light,senior,FALSE,coxless,heat,91.26,186.41,282.2,378.81
1572,2011,2011-08-28,"WCH Bled, Slovenia",LM4-,10,H3,men,light,senior,FALSE,coxless,heat,87.59,177.76,268.01,358.22
1573,2011,2011-08-28,"WCH Bled, Slovenia",LM4-,10,H3,men,light,senior,FALSE,coxless,heat,87.29,178.68,269.92,360.57
1574,2011,2011-08-28,"WCH Bled, Slovenia",LM4-,11,H4,men,light,senior,FALSE,coxless,heat,90.71,183.73,282.09,377.3
1575,2011,2011-08-28,"WCH Bled, Slovenia",LM4-,11,H4,men,light,senior,FALSE,coxless,heat,87.07,177.73,269.86,359.28
1576,2011,2011-08-28,"WCH Bled, Slovenia",LM4-,11,H4,men,light,senior,FALSE,coxless,heat,89.17,178.25,270.64,360.6
1577,2011,2011-08-28,"WCH Bled, Slovenia",LM4-,11,H4,men,light,senior,FALSE,coxless,heat,90.52,182.82,277.68,369.96
1578,2011,2011-08-28,"WCH Bled, Slovenia",LM4-,11,H4,men,light,senior,FALSE,coxless,heat,87.69,180.73,277.19,371.40
1579,2011,2011-08-28,"WCH Bled, Slovenia",LM4-,11,H4,men,light,senior,FALSE,coxless,heat,88.06,178.82,271.54,362.07
1580,2011,2011-09-04,"WCH Bled, Slovenia",LM4x,289,FA,men,light,senior,FALSE,coxless,final,94.11,190.60,286.36,380.07
1581,2011,2011-09-04,"WCH Bled, Slovenia",LM4x,289,FA,men,light,senior,FALSE,coxless,final,89.97,183.73,275.61,362.81
1582,2011,2011-09-04,"WCH Bled, Slovenia",LM4x,289,FA,men,light,senior,FALSE,coxless,final,89.45,181.57,272.64,361.08
1583,2011,2011-09-04,"WCH Bled, Slovenia",LM4x,289,FA,men,light,senior,FALSE,coxless,final,88.92,180.72,272.3,360.95
1584,2011,2011-09-04,"WCH Bled, Slovenia",LM4x,289,FA,men,light,senior,FALSE,coxless,final,90.34,182.82,274.28,363.84
1585,2011,2011-09-04,"WCH Bled, Slovenia",LM4x,289,FA,men,light,senior,FALSE,coxless,final,90.8,184.41,277.94,369.4
1586,2011,2011-08-31,"WCH Bled, Slovenia",LM4x,129,R,men,light,senior,FALSE,coxless,heat,97.13,197.60,303.81,409.96
1587,2011,2011-08-31,"WCH Bled, Slovenia",LM4x,129,R,men,light,senior,FALSE,coxless,heat,91.74,184.45,278.2,369.46
1588,2011,2011-08-31,"WCH Bled, Slovenia",LM4x,129,R,men,light,senior,FALSE,coxless,heat,89.63,180.83,272.09,361.1
1589,2011,2011-08-31,"WCH Bled, Slovenia",LM4x,129,R,men,light,senior,FALSE,coxless,heat,88.59,178.73,269.66,359
1590,2011,2011-08-31,"WCH Bled, Slovenia",LM4x,129,R,men,light,senior,FALSE,coxless,heat,88.96,180.42,272.34,362.14
